vehicle_id,driver_id,timestamp,engine_temp,fuel_level,speed,location,odometer,acceleration,brake_pressure,rpm,gear_position,check_engine_light,error_code,maintenance_required,tire_pressure,battery_voltage,oil_quality
VH0098,DRV004,2024-12-07 16:00:00,92.3328758155738,69.13911607843517,55.636583329147975,Annaba,41010.999609243016,0.31525009601969345,0.4036006393981996,2631,N,0,None,0,30.15993377803045,11.74003077053445,93.86511412926421
VH0164,DRV075,2024-12-07 17:00:00,88.38872513313999,70.94269032949428,82.49209019327822,Oran,41016.583327532215,0.4942631448237263,0.36502399436216343,2600,N,0,None,1,29.90590144540072,12.545322064618919,77.43413690358355
VH0101,DRV018,2024-12-07 18:00:00,110.24028536379257,30.87675286443565,92.45633253526205,Tlemcen,41021.31872686758,0.7126238440107246,0.332781914409336,1172,1,0,None,0,29.469320529426316,12.75185496643803,63.95737165705824
VH0195,DRV042,2024-12-07 19:00:00,89.00239724685733,66.22139737909238,53.23955730271215,Oran,41028.23596790069,0.5421822247558051,0.18686283161090916,1100,2,0,None,0,30.812130875081127,12.651155548817785,95.96424626884064
VH0009,DRV030,2024-12-07 20:00:00,85.5830989557152,36.746631958893815,65.04111303745435,Annaba,41035.42659903468,0.641470373440212,0.40072994934286976,3638,2,0,None,0,34.79588952256946,12.678737994876814,91.83859531264294
VH0061,DRV015,2024-12-07 21:00:00,83.54151011705981,94.44920461050499,47.380830561650306,Annaba,41041.49529073018,0.5433582357143385,0.30085823723896066,3594,1,0,None,0,30.807953807205646,13.14759400532656,70.2344741756215
VH0053,DRV070,2024-12-07 22:00:00,72.73196797293244,34.336636588033876,71.51476957284761,Tlemcen,41048.56617150132,0.5080815539958066,0.38245810798592744,3509,N,0,None,0,34.95208063339813,12.992655522758476,71.26896093154762
VH0146,DRV055,2024-12-07 23:00:00,98.21615752237163,60.30182340443881,52.85324907108386,Annaba,41050.69171065196,0.49934839046630514,0.4337313859578765,2750,1,0,None,1,33.15431342930739,12.44643334811755,72.3225429466322
VH0171,DRV053,2024-12-08 00:00:00,66.51931602899174,75.0145714192176,49.33342705365304,Algiers,41051.644257424225,0.5712196607105102,0.5545672885369176,1361,1,0,None,0,29.548425298157287,12.940215949408385,70.13440897059274
VH0163,DRV016,2024-12-08 01:00:00,89.9427715909508,90.64074290263412,90.02380898723545,Annaba,41054.664659171496,0.6968507422453952,0.27810260063042347,1502,2,0,None,0,29.692307512294132,12.449393022083147,96.81751447559235
VH0063,DRV073,2024-12-08 02:00:00,87.95139365728615,43.79286034539109,39.65896135512591,Oran,41060.347427593544,0.8136524140362642,0.31233418841256877,2290,R,0,None,0,30.19958220024546,12.542200395118552,60.30124878787223
VH0121,DRV034,2024-12-08 03:00:00,112.39965192231448,36.0485108208268,23.207589679680396,Constantine,41067.32551460216,0.20735953314419092,0.5072285787109043,3775,D,0,None,0,35.398092968196025,12.801470832195308,83.89964602901145
VH0105,DRV027,2024-12-08 04:00:00,71.68348771286374,43.0028175316589,71.02245369223502,Oran,41070.210711021624,0.3263461831023242,0.3120062836378035,989,D,0,None,0,33.67080645390953,12.134003811619744,58.203221184479844
VH0004,DRV013,2024-12-08 05:00:00,80.98896713015642,32.369635154978084,54.48557383570288,Annaba,41075.97121740305,0.7527369934983994,0.36358496424352404,811,3,0,None,0,29.179863810132737,12.484977377653108,51.60542742423674
VH0093,DRV100,2024-12-08 06:00:00,88.6390354131835,65.3924490067314,50.31005131119117,Algiers,41082.937608120505,0.6958877688347851,0.287398376759849,3109,D,0,P0001,0,31.46319201323874,12.282787997543178,54.410259605539515
VH0169,DRV027,2024-12-08 07:00:00,88.02470662530831,93.27167640085841,100.97488500660967,Oran,41087.055523615294,0.5205549972477945,0.5328380265837538,1855,1,0,None,0,33.12493031688992,12.042370522228994,51.8207650227554
VH0173,DRV073,2024-12-08 08:00:00,84.50455409189955,12.607100648936676,70.95339858874044,Constantine,41091.00324027097,0.5261991319500968,0.43549064736003196,2754,D,0,None,0,30.606512308153107,12.566576464281956,90.65396813199959
VH0178,DRV069,2024-12-08 09:00:00,89.19012090597833,56.092206477015694,59.12228853741786,Oran,41097.5060358697,0.6003044065079324,0.3042974468071441,2811,2,0,None,0,35.30456179814853,12.651607631327375,99.60652059581574
VH0028,DRV086,2024-12-08 10:00:00,77.40437271130259,89.7648725360331,49.381025404084525,Tlemcen,41100.92494365048,0.5865125099028657,0.5236214110085776,3856,R,0,None,0,32.377468826570365,12.418121146704557,97.20361677563685
VH0170,DRV031,2024-12-08 11:00:00,93.5719287899494,10.011454465601755,66.6868177324753,Algiers,41104.37070866795,0.38671653257535654,0.5616586298489761,3673,D,0,None,0,33.878688529178625,12.976787304334431,50.949610302692264
VH0080,DRV003,2024-12-08 12:00:00,66.78514657922422,49.386541076628085,34.00721056208476,Annaba,41108.75319473753,0.22151396478174823,0.26448959438875747,2650,N,0,None,0,34.549526055508686,12.204618329479668,90.68472300151679
VH0076,DRV030,2024-12-08 13:00:00,89.74230644122743,86.5229595860446,52.25847841542298,Oran,41113.32297991577,0.34456823903178035,0.5086740796711986,1613,1,0,None,0,31.094030761617233,12.237842568201707,66.74657043504003
VH0116,DRV021,2024-12-08 14:00:00,83.99643305736427,90.04522117120824,59.443515453033065,Oran,41117.52864638793,0.47393702023803774,0.42150026793269846,3454,N,0,None,0,36.12283719396867,12.828029245215067,54.195439627044664
VH0069,DRV099,2024-12-08 15:00:00,100.16287942756635,51.43521611529165,63.202377475454036,Oran,41116.73999065241,0.500774205267972,0.24415699522835363,3402,P,0,None,0,32.4486825332952,12.534625387960624,70.05428677317323
VH0098,DRV006,2024-12-08 16:00:00,107.55311070633304,2.4951884467717456,57.86352994808836,Oran,41121.97519869756,0.3781472614449978,0.3912207221766821,2015,1,0,None,0,32.76664341677908,12.715981581140957,76.01728275746913
VH0001,DRV092,2024-12-08 17:00:00,86.68947831249642,10.563917842782168,49.601831344066554,Constantine,41129.96418116103,0.8753746583450299,0.41780680654530766,2920,N,0,None,0,32.34828568604499,12.76169818107523,72.88956990829462
VH0167,DRV032,2024-12-08 18:00:00,103.9072592914143,58.671674524123375,73.80993218492307,Tlemcen,41134.56594624305,0.32357148702340055,0.2160842827268207,2018,P,0,None,0,31.897619566778594,12.648462107259128,55.32804316608396
VH0096,DRV042,2024-12-08 19:00:00,86.8388371936959,12.385860646634494,35.22519653701316,Tlemcen,41137.533260724114,0.31452094674886355,0.6193860160847435,1297,R,1,None,0,30.4781576090829,12.305260925293023,96.94222070217411
VH0017,DRV062,2024-12-08 20:00:00,80.3387347687091,14.94177769112708,55.831141919773586,Algiers,41143.96694514791,0.4667234536986179,0.33915845477759304,2019,3,0,None,0,33.663889743353664,12.659920761594252,95.72626898092255
VH0112,DRV089,2024-12-08 21:00:00,107.45903632185619,77.21170977821139,52.231041565185166,Algiers,41148.196704437476,0.29999675388459024,0.44208866787118056,3365,2,0,None,0,32.26600721282906,13.09510528057348,84.81515193611398
VH0091,DRV032,2024-12-08 22:00:00,95.20776444734007,75.06920585755003,75.17764650063998,Constantine,41151.81583673898,0.7638477851208738,0.39133652517325107,2568,N,0,None,0,31.466493066429233,12.826906210626072,63.81311469910134
VH0088,DRV099,2024-12-08 23:00:00,90.04438522609814,84.27727594254719,53.11675358505953,Tlemcen,41158.74694586491,0.4953120526312054,0.37269437383581355,3179,D,0,None,0,31.20362491176286,12.378679892866042,83.10008371927711
VH0163,DRV086,2024-12-09 00:00:00,96.87177475098649,10.573513650610566,66.56495335165965,Algiers,41162.77367319449,0.8940805269281465,0.3416850921800009,2810,R,0,None,0,31.93942209319128,12.090940889964012,58.684368584975076
VH0174,DRV088,2024-12-09 01:00:00,92.74215035130167,19.814488109681772,64.9957019423912,Annaba,41168.262492951886,0.7966105828715193,0.4118441035885155,1512,R,0,None,0,33.47435123314359,12.784990835388623,65.88885976980094
VH0170,DRV039,2024-12-09 02:00:00,89.30780592058483,83.29614298586506,32.4732248683932,Tlemcen,41175.40886661717,0.44578398332146113,0.2902208898909731,3096,P,0,None,0,33.318782137237775,13.083771538117942,97.03635245738118
VH0167,DRV064,2024-12-09 03:00:00,76.73565172692004,72.1087608697792,59.015289226355605,Oran,41180.6576192435,0.35383190469970627,0.4002877919979143,2875,N,0,None,0,35.93124608451556,13.163871068459148,51.21436689092507
VH0090,DRV030,2024-12-09 04:00:00,87.29463262838733,80.59561278280401,33.85896267337871,Tlemcen,41184.83821522783,0.5760352757135629,0.24154942143858155,2039,D,0,P0300,0,31.879968211383513,12.714135931925622,65.83151534536303
VH0049,DRV063,2024-12-09 05:00:00,96.23255423458473,98.97456749079221,65.26927827681348,Annaba,41190.782706817816,0.7675992924723188,0.48979914785234785,3339,1,0,None,0,30.715284967617077,12.600792642961089,74.11266514083624
VH0190,DRV096,2024-12-09 06:00:00,88.77228574313189,86.4431606155702,49.04517699034246,Oran,41191.05883166615,0.28307291986231,0.34163695716725406,1205,1,0,None,0,32.432180533127486,12.24801706738044,91.93734551065725
VH0038,DRV031,2024-12-09 07:00:00,99.02325761130386,52.04632508497603,77.80004365274095,Tlemcen,41197.601780046796,0.1078210783743852,0.3827296486973081,2013,N,0,None,0,33.704831255593845,12.148674596591333,93.99566307834873
VH0151,DRV087,2024-12-09 08:00:00,93.83655023866788,31.076818479725745,57.288478501830575,Oran,41201.055309444804,0.411462502814095,0.4507158422881902,3332,N,0,None,0,33.29914700736493,12.96761405005741,83.80306245301756
VH0150,DRV040,2024-12-09 09:00:00,81.21863681914593,56.96765865747011,48.44915546693647,Oran,41206.27678601571,0.34505446418601193,0.5363793126781778,1921,3,0,P0300,0,32.66970140220929,12.63491897022699,67.99440757750963
VH0132,DRV033,2024-12-09 10:00:00,76.80828042167876,63.858655023445245,77.99788299292375,Constantine,41211.36646284016,0.6972967188588876,0.5806794230424257,3258,2,0,None,0,32.7096849372552,13.11944951830437,98.95323272339914
VH0177,DRV063,2024-12-09 11:00:00,88.42821500069832,33.531214125962094,46.9216475293747,Annaba,41217.04609484723,0.2894136478585665,0.49322929782847236,1172,2,0,None,0,29.98601215104966,12.576763083547112,51.20684011425434
VH0059,DRV025,2024-12-09 12:00:00,84.75771551895413,77.09370374846785,73.4204259202146,Constantine,41222.68346951632,0.5963040516883855,0.27879714040552434,3003,P,0,None,0,33.040439965325135,12.498419016238318,98.179841767776
VH0068,DRV036,2024-12-09 13:00:00,93.36321809621685,9.275379265788676,67.012930110272,Tlemcen,41225.9778546753,0.373830559315743,0.5343637710634183,1771,3,0,None,0,30.83616903383382,12.880081160654035,97.3550486251062
VH0199,DRV024,2024-12-09 14:00:00,82.8186234123727,77.93928506817099,54.51852566100593,Oran,41229.84478344576,0.3438928119157608,0.30546116811237023,2182,1,0,None,0,31.830693439324218,12.653911061086232,69.71537666999997
VH0130,DRV095,2024-12-09 15:00:00,83.84607674245123,3.1998518681948473,39.96033291729537,Tlemcen,41233.25772304526,0.5936378841737384,0.29470654451802514,945,D,1,None,0,32.1076420268942,12.761683202999118,59.70387100239387
VH0049,DRV058,2024-12-09 16:00:00,100.53069717594913,49.79660607214902,78.62493812726015,Tlemcen,41237.46622223681,0.24624928343572994,0.35481283794733925,1537,D,0,None,0,31.7225897317434,12.475063457685675,89.96618687875144
VH0126,DRV039,2024-12-09 17:00:00,91.48202968627898,86.14364634832663,67.5069608603904,Constantine,41239.16753862,0.7368696804280761,0.4425704322583125,2709,D,0,None,0,33.186166436276295,12.592654937106465,83.85987366787992
VH0159,DRV046,2024-12-09 18:00:00,82.97272934572707,8.649527402139757,48.42077968859746,Tlemcen,41238.809712256225,0.5523238162262033,0.6332755171731348,1189,P,0,None,0,31.35557501722786,12.999335294771297,81.95763480169175
VH0111,DRV077,2024-12-09 19:00:00,90.1764180873502,51.77389364941697,63.669085268918856,Annaba,41244.71782299924,0.3324580405872175,0.3754289304180206,1138,D,0,P0420,1,31.070076582258388,12.44046659295534,90.69469095067846
VH0168,DRV010,2024-12-09 20:00:00,103.78911243001683,15.939143896131636,75.09242848098728,Oran,41252.696245422456,0.9273587866078372,0.6833576917846619,3505,3,0,None,0,31.950680424001707,13.041037142411158,60.900396377900194
VH0048,DRV087,2024-12-09 21:00:00,92.93786688274723,89.48157500609352,61.680281912953305,Algiers,41255.48857540416,0.8227494273814313,0.4862993956994881,1029,D,0,None,0,33.82270516290281,13.299573857543889,58.961066638060856
VH0051,DRV082,2024-12-09 22:00:00,95.92950809425129,83.23455270336302,63.57598248979645,Annaba,41261.8581570016,0.11874036813562994,0.3528040627273354,1699,1,0,None,0,30.90026386896499,12.790817349566142,95.39866017170988
VH0043,DRV032,2024-12-09 23:00:00,82.47765463472558,93.39172432934876,75.48005615706042,Algiers,41264.161323062486,0.4267120175896767,0.4937954604244826,1917,2,0,None,0,35.867997135964906,12.427564329354674,73.71555540579482
VH0098,DRV097,2024-12-10 00:00:00,100.264193771346,87.49823415300936,83.05894161454765,Algiers,41269.087809489756,0.4124313588525497,0.2994455712404938,3056,3,0,None,0,32.55370530712995,12.44621455460028,84.35599693059132
VH0183,DRV036,2024-12-10 01:00:00,113.18102260463802,73.65533098659907,58.20601237557299,Constantine,41275.27714925586,0.3435872659455912,0.35361252071906546,2231,3,0,None,0,30.516877675692086,12.741646477068276,64.33902314196249
VH0177,DRV028,2024-12-10 02:00:00,82.08532357487147,18.48891955885028,39.93835702007386,Algiers,41283.812026996515,0.7424724587628436,0.3223436453516837,3883,2,1,None,0,32.0060906355618,12.33078363508469,74.98953306994427
VH0124,DRV016,2024-12-10 03:00:00,78.1810602562801,30.250261566890067,40.461355296359315,Oran,41288.98542124857,0.3295918387720287,0.4664080224327236,2282,D,0,None,0,32.17287130654993,12.91071334595832,61.68730302664915
VH0080,DRV016,2024-12-10 04:00:00,91.75542243835149,49.68551583080074,49.63510780740163,Constantine,41291.65628168291,0.4561579975905414,0.5170033119470101,2054,N,0,None,0,30.54716899407499,12.682148381757344,80.31381245433379
VH0185,DRV018,2024-12-10 05:00:00,98.7550504984441,58.88967815147237,45.97662710371524,Annaba,41296.70465627233,0.4480324316401118,0.40653001271964806,1279,N,0,None,0,30.216631697707104,12.244514986398089,57.91876880508886
VH0111,DRV008,2024-12-10 06:00:00,89.08610327949738,78.21833953132099,34.76296655848974,Annaba,41302.09229277165,0.03588774507190501,0.3723755825130476,2536,R,0,None,0,34.5566514509014,12.558035530279529,57.441089289530986
VH0143,DRV080,2024-12-10 07:00:00,79.46793603957337,22.695962818706093,87.71737504697323,Annaba,41311.983480042865,0.6636991370722253,0.37608613051890294,3242,P,1,None,0,32.54764357114509,12.65162158053534,84.23067411728474
VH0027,DRV075,2024-12-10 08:00:00,88.9141583821961,12.827739414696326,67.921488934145,Tlemcen,41321.5123593296,0.8202687690326576,0.2168207144827704,3246,1,0,None,0,30.97732227712435,12.26790911327872,69.98872308684575
VH0196,DRV070,2024-12-10 09:00:00,95.98092272777454,48.26101705936361,52.14303604747513,Constantine,41327.92482317727,0.34144233508338273,0.3592379414541022,1628,R,0,None,0,26.75242809887306,12.083966265483104,93.00300469338242
VH0192,DRV001,2024-12-10 10:00:00,85.92968173053941,15.784141087292058,59.51224736412032,Constantine,41331.75807839578,0.5943601770624442,0.4074097330939845,1534,R,0,None,0,32.39991436066042,12.831217266154583,67.23661880167967
VH0158,DRV062,2024-12-10 11:00:00,96.07255017754922,69.37368023295723,33.20401368744837,Constantine,41337.075784992776,0.5332141098028287,0.6193130533381002,2342,P,0,None,0,29.947773260194886,12.775660568966023,68.07273509966384
VH0164,DRV076,2024-12-10 12:00:00,101.6471078523991,57.56308900917173,77.35982846863114,Oran,41339.71068940018,0.6494798908244321,0.2826817799112912,2780,2,0,None,1,30.000412195090153,12.202931595707794,60.882633171455225
VH0195,DRV038,2024-12-10 13:00:00,92.40230625770448,74.11077970188848,30.75584412684427,Constantine,41342.99586615696,0.8049415993238311,0.4326107905705934,1635,3,0,None,0,32.636310293520594,12.504279089808787,89.84357824469433
VH0113,DRV092,2024-12-10 14:00:00,89.72052228721708,6.343655965510841,67.65041672466396,Oran,41350.29416620323,0.48112232187100806,0.2669360812457702,1266,P,0,None,0,29.695839281211523,13.513160747141065,97.04223251015824
VH0086,DRV045,2024-12-10 15:00:00,98.29343925226281,96.46975604442038,32.423667678775494,Annaba,41357.0513566912,0.2381107840626751,0.43994726082643903,2538,R,0,None,0,30.03986675324193,12.871737859669226,68.48618325982866
VH0114,DRV058,2024-12-10 16:00:00,81.43899172562769,0.0005536675737993768,53.7898785732111,Tlemcen,41363.14826260032,0.9526072189705217,0.43262939688994284,3339,D,0,None,0,32.36650176127021,12.354029070147218,71.49056462339279
VH0124,DRV081,2024-12-10 17:00:00,80.45290166307078,32.544241501353476,78.64033308406337,Algiers,41367.17027029458,0.49077588060770544,0.5202362598989881,2781,N,0,None,0,33.95212327575589,12.802426205230446,65.74751660141351
VH0049,DRV001,2024-12-10 18:00:00,87.33427715071015,67.96347933662398,35.49071862537346,Tlemcen,41368.72599899606,0.3030997767427609,0.40961317253958424,898,R,0,None,0,30.59807544602314,12.348917875314362,50.21856249843137
VH0076,DRV032,2024-12-10 19:00:00,85.08120545185533,4.514207386211888,57.7693664967204,Tlemcen,41373.50853513781,0.42562791282176476,0.41464788161551797,1507,2,0,None,0,35.27882624070913,12.903619795723891,89.47944940738145
VH0055,DRV008,2024-12-10 20:00:00,81.96658024709525,8.334958135760695,69.4165601359078,Tlemcen,41376.39703396012,0.4735525501756935,0.442153065166504,1649,P,0,None,0,28.8344218457055,12.517272941397326,67.82358895087961
VH0056,DRV040,2024-12-10 21:00:00,108.30468474998774,7.6681437228220295,66.96254250516577,Algiers,41379.608922638596,0.27980263160067065,0.37707870413689476,2926,R,0,None,1,30.177866072269854,12.409707024451182,97.51966921199596
VH0196,DRV056,2024-12-10 22:00:00,111.71993209494292,58.150972672097936,61.05278999667544,Oran,41385.851524374084,0.32108625440857497,0.4171900614666597,2838,N,0,None,0,28.160445062385467,12.389515188122646,56.25094689083647
VH0095,DRV063,2024-12-10 23:00:00,86.46294957744418,89.5925315038538,67.43645268507298,Annaba,41395.64648040472,0.6991703736917643,0.3960211968547504,2528,2,0,None,0,30.398865685483546,12.982377172166354,86.83467919083039
VH0044,DRV088,2024-12-11 00:00:00,90.91718949748365,55.5436977712262,50.837640665935666,Algiers,41400.43933972337,0.5573533468345135,0.30204533535051514,3221,1,0,None,0,29.304670400082408,12.037522187560063,95.13580127670323
VH0159,DRV074,2024-12-11 01:00:00,88.12157179936209,60.35713522796716,88.99193782999495,Annaba,41405.84090583544,0.6533787079248333,0.4663856581427829,2069,N,0,P0001,0,29.229406605056212,12.28897313703672,82.66593550833187
VH0186,DRV074,2024-12-11 02:00:00,101.07499240118156,34.60016512079894,35.84073220662247,Oran,41408.767655831354,0.6217265426839137,0.5638378601461208,3743,1,0,None,1,31.006815228996434,12.52552540747244,79.57524285824515
VH0087,DRV036,2024-12-11 03:00:00,103.05645561840046,1.8741158655532275,77.43106116493162,Annaba,41412.08937079842,0.2881482221013562,0.29651769942735595,1202,P,0,None,1,30.918886071338296,12.518241965706912,69.89559249937761
VH0181,DRV089,2024-12-11 04:00:00,72.22736201310353,2.1614717751216372,62.842418051752745,Oran,41416.86252867863,0.49452332276031913,0.4368239030204336,3713,1,0,None,0,30.458160810006863,12.769552892354811,71.90855833064919
VH0084,DRV057,2024-12-11 05:00:00,94.76010800065626,88.83099664809113,69.25663847046525,Algiers,41416.76289305568,0.7751948124412735,0.538913175590229,2584,D,0,None,0,33.084921592841056,12.412363102590993,81.8224457994296
VH0151,DRV074,2024-12-11 06:00:00,76.93178658838852,10.257243871964672,71.91819026375609,Algiers,41419.688914124665,0.5123530390083169,0.38697633262427766,1278,R,0,None,0,30.753366601639627,12.29579083032005,73.11477871072357
VH0156,DRV083,2024-12-11 07:00:00,107.58272157875278,99.97893718125952,68.33442905194865,Annaba,41425.83491941641,0.6774049615618404,0.5703329430019781,1263,R,0,None,0,34.28744456234012,12.646925543566493,99.38168740715768
VH0016,DRV045,2024-12-11 08:00:00,94.40248030210398,16.442261151127813,47.834673591615434,Annaba,41434.20462525169,0.6172751232701704,0.49966777847736327,2682,D,0,P0420,0,32.77475651131002,12.60764500003731,73.03243955332118
VH0165,DRV079,2024-12-11 09:00:00,81.76650461637364,67.46344439551895,55.70595465766828,Tlemcen,41440.03611813575,0.32374095757384325,0.29543887273478253,818,2,0,None,0,30.918629006534573,12.040212848187975,94.78822144354103
VH0149,DRV080,2024-12-11 10:00:00,87.58678612062147,94.89554721809057,38.22615499411753,Tlemcen,41443.604478248606,0.7217159384493256,0.34683987336837196,2579,N,0,None,1,29.4273271263489,12.498942090256623,63.10707710673461
VH0145,DRV002,2024-12-11 11:00:00,87.11022741733842,36.22892776420262,55.522564109828664,Annaba,41446.114136204225,0.7792725751503446,0.4947153869852579,2998,P,0,None,0,31.658472716233597,12.70877882447314,83.26770449707988
VH0037,DRV093,2024-12-11 12:00:00,95.25112942885815,73.44331887479893,64.83778492212664,Tlemcen,41450.619625669926,0.515310932446259,0.21423203854242648,1545,D,0,None,1,34.99940566333221,12.654096784136872,98.4072544840396
VH0077,DRV068,2024-12-11 13:00:00,100.41912604177477,35.085664344233514,69.10692413035055,Annaba,41455.244731144165,0.7081092073601499,0.31701493931679,1994,3,0,None,1,35.18727083351255,12.596526716011256,98.83343068356068
VH0147,DRV050,2024-12-11 14:00:00,78.5179270802829,30.494105676144535,65.87151517491392,Constantine,41458.64641000253,0.5205081267792737,0.44161979381395494,1123,R,0,None,0,29.14214363033692,12.499026087054885,67.95260177703283
VH0158,DRV029,2024-12-11 15:00:00,108.38754500912114,20.180408257543892,33.67365387854798,Tlemcen,41465.22178140512,0.5092120767175441,0.3446646563922249,1774,3,0,P0001,0,33.61225872837537,12.410419708879648,68.39257050798284
VH0045,DRV095,2024-12-11 16:00:00,106.05690107820843,82.09349068988645,51.567391013689075,Annaba,41467.56598043634,0.43723538160807957,0.27497327340713257,2342,1,0,None,0,29.863420564686926,12.704927914233028,57.83227320805538
VH0146,DRV081,2024-12-11 17:00:00,81.24676432408955,25.738706360914787,50.066257659487086,Constantine,41471.17203327098,0.29964742460944815,0.40374106264373977,2893,3,0,None,1,30.51097666325839,12.500646622891837,54.25757414232025
VH0062,DRV010,2024-12-11 18:00:00,90.72801794362309,28.31581629058576,40.34748100134963,Tlemcen,41475.44144303172,0.3640419232864788,0.5261292768638037,3704,N,0,P0300,0,34.56410262036719,12.677342173613377,62.963134538460494
VH0164,DRV027,2024-12-11 19:00:00,107.10808544114316,99.89697421987775,47.4609989834436,Algiers,41484.82763140358,0.2829609302136781,0.31946149219070313,1997,N,0,None,0,30.715244355993278,12.484675096244382,75.79032173686747
VH0100,DRV015,2024-12-11 20:00:00,102.32918586677484,32.73104354453198,60.01918770554264,Annaba,41491.62811429185,0.7430011947029637,0.3344049768340771,2808,D,1,None,0,31.115645250387157,12.942196142085075,81.76673943861438
VH0052,DRV060,2024-12-11 21:00:00,86.63256969952104,42.27744888320489,81.20682781167642,Algiers,41497.53399861804,0.5074438232360763,0.38138901361776956,2494,R,0,None,0,32.6529765659193,12.58513088228367,54.32308008755067
VH0019,DRV031,2024-12-11 22:00:00,98.14339814567873,99.00554577748349,45.70403506186506,Tlemcen,41504.09693907317,0.7414215339434536,0.591826699029991,1389,R,0,None,0,31.362740620350568,12.612415778100262,81.32663622820989
VH0109,DRV021,2024-12-11 23:00:00,119.97198291719138,36.93003454174263,43.06703347491453,Constantine,41509.552092821934,0.08106811361230226,0.2984803676655991,1195,P,0,None,1,32.51489735826521,12.951437386291952,69.41853703845545
VH0044,DRV060,2024-12-12 00:00:00,91.05159981851212,36.615200723586696,51.00791334533169,Annaba,41515.08648502925,0.2882378853689931,0.2895894353180166,920,P,0,None,0,30.754142175848802,12.26455070489542,54.634728835283724
VH0007,DRV058,2024-12-12 01:00:00,83.6735174855998,82.77144662138602,65.06199580629166,Constantine,41519.67037580419,0.40114546740644086,0.43945663023061066,3475,D,0,None,0,34.08366092870346,12.277770914173791,51.16165208108862
VH0172,DRV041,2024-12-12 02:00:00,91.72419852091399,31.193036848769207,78.35561835537814,Algiers,41527.09727242258,0.6806157153427214,0.5563211674078359,2101,2,0,None,0,30.688769644403727,12.58318483251131,92.21226672383318
VH0117,DRV046,2024-12-12 03:00:00,92.46552095497319,23.378610364240714,58.70236638465045,Annaba,41532.392334262804,0.5374866357144786,0.32636496269693416,1888,D,0,None,0,35.777102938454874,11.839867567831174,91.60383463000566
VH0068,DRV045,2024-12-12 04:00:00,84.75463260999902,42.32102551753223,38.31181881071983,Algiers,41536.461034735934,0.4992713791361982,0.5844284832640272,3058,R,0,None,0,32.22217410244644,12.038391315836765,95.18458382555207
VH0034,DRV026,2024-12-12 05:00:00,94.41625067814218,70.06408005761926,41.50375757579924,Algiers,41543.39445061064,0.1684388909234319,0.24454635021021787,1541,3,0,None,0,32.116209605068846,12.66015684919954,94.64353146911725
VH0194,DRV051,2024-12-12 06:00:00,77.45598940272498,4.324302497926535,62.82422082989916,Constantine,41547.99555698517,0.658441410873021,0.2616152710702316,3480,3,1,None,0,31.916895970302317,12.96332355377816,98.77286793739735
VH0069,DRV036,2024-12-12 07:00:00,83.34466132991321,37.39160272185668,74.92881592014085,Tlemcen,41552.93284628305,0.49479407168806216,0.32394075451009124,2188,2,0,None,0,34.04938485227091,12.671302780229322,64.63788336659938
VH0055,DRV052,2024-12-12 08:00:00,97.58244776154798,34.624490194584034,87.23612887261923,Algiers,41557.52405475376,0.8792831152840962,0.39499203265533994,3183,D,0,None,0,30.466847389606173,12.868392714072654,66.9449850595664
VH0010,DRV081,2024-12-12 09:00:00,72.4512914845775,24.481834726203257,42.263987476458965,Algiers,41565.724858641144,0.04713273614159774,0.36816857813949666,3877,N,0,None,0,31.12622515027031,12.185976866316768,81.88508155051574
VH0042,DRV051,2024-12-12 10:00:00,99.03167591994776,65.42873359043449,62.09661571926479,Oran,41570.48647677301,0.474168811299708,0.3124444513378581,2939,1,0,None,0,34.00445335729476,12.098124587853373,70.29394952151331
VH0041,DRV003,2024-12-12 11:00:00,69.88018634294298,28.999008041367734,44.552324441322014,Constantine,41575.96499755629,0.2762594255130737,0.17059358071190892,1376,R,0,None,0,30.87333909719584,12.681268313315709,80.88691742970242
VH0197,DRV014,2024-12-12 12:00:00,72.68675421123685,60.6731559008003,46.5205998662306,Algiers,41575.714253173566,0.2678149588905542,0.40078689474350304,2395,N,0,None,0,32.4418540433999,12.74436504165219,63.484928244371005
VH0122,DRV049,2024-12-12 13:00:00,85.01021256944115,50.4336841454627,45.25032401587738,Oran,41580.482147751456,0.3680275489445236,0.37763432451907725,2236,1,0,None,0,32.2258203742978,12.64255010758355,92.24193249073193
VH0138,DRV077,2024-12-12 14:00:00,92.8686384281935,21.71898708258986,54.986082528381985,Constantine,41585.834891263374,0.8128615324635666,0.3989739898797807,1636,R,0,None,0,31.095822663003005,12.409669466427326,83.0300829751258
VH0010,DRV091,2024-12-12 15:00:00,103.25263603127388,26.656605704218162,46.76581371041294,Annaba,41593.72573525775,0.510017232915033,0.29618876404393857,3842,R,0,None,0,31.166124056839728,12.251672256094853,77.72298663288153
VH0102,DRV001,2024-12-12 16:00:00,90.57622763159596,17.06000533065639,97.182690854002,Tlemcen,41600.037650438135,0.44425676178654383,0.3646257341117367,2926,R,1,None,0,35.311443610578074,12.717752534170348,82.44368993611734
VH0188,DRV057,2024-12-12 17:00:00,87.5344639242401,5.662921485095785,53.104863250714914,Constantine,41604.919847341334,0.44972005836911927,0.3877550668280699,2394,N,0,None,0,33.49676944456064,12.928583391166452,54.51932540072742
